bill_installment,user_num,user_loan_num,loan_rate,reloan_rate,num1,p1,num2,p2
731,39,17,0.435897435897,0.705882352941,5,0.128205128205,12,0.307692307692
732,52,25,0.480769230769,0.88,3,0.0576923076923,22,0.423076923077
733,41,25,0.609756097561,0.6,10,0.243902439024,15,0.365853658537
734,38,20,0.526315789474,0.9,2,0.0526315789474,18,0.473684210526
735,48,25,0.520833333333,0.8,5,0.104166666667,20,0.416666666667
736,37,16,0.432432432432,0.6875,5,0.135135135135,11,0.297297297297
737,40,20,0.5,0.65,7,0.175,13,0.325
738,30,15,0.5,0.666666666667,5,0.166666666667,10,0.333333333333
739,47,23,0.489361702128,0.652173913043,8,0.170212765957,15,0.31914893617
740,35,16,0.457142857143,0.8125,3,0.0857142857143,13,0.371428571429
741,40,25,0.625,0.8,5,0.125,20,0.5
742,33,17,0.515151515152,0.764705882353,4,0.121212121212,13,0.393939393939
743,41,19,0.463414634146,0.578947368421,8,0.19512195122,11,0.268292682927
744,33,17,0.515151515152,0.705882352941,5,0.151515151515,12,0.363636363636
745,42,22,0.52380952381,0.545454545455,10,0.238095238095,12,0.285714285714
746,29,15,0.51724137931,0.6,6,0.206896551724,9,0.310344827586
747,40,18,0.45,0.833333333333,3,0.075,15,0.375
748,36,15,0.416666666667,0.8,3,0.0833333333333,12,0.333333333333
749,36,21,0.583333333333,0.809523809524,4,0.111111111111,17,0.472222222222
750,46,29,0.630434782609,0.655172413793,10,0.217391304348,19,0.413043478261
751,32,18,0.5625,0.722222222222,5,0.15625,13,0.40625
752,35,21,0.6,0.761904761905,5,0.142857142857,16,0.457142857143
753,41,21,0.512195121951,0.809523809524,4,0.0975609756098,17,0.414634146341
754,48,18,0.375,0.666666666667,6,0.125,12,0.25
755,42,20,0.47619047619,0.65,7,0.166666666667,13,0.309523809524
756,28,14,0.5,0.571428571429,6,0.214285714286,8,0.285714285714
757,32,18,0.5625,0.722222222222,5,0.15625,13,0.40625
758,38,21,0.552631578947,0.809523809524,4,0.105263157895,17,0.447368421053
759,40,25,0.625,0.68,8,0.2,17,0.425
760,34,19,0.558823529412,0.789473684211,4,0.117647058824,15,0.441176470588
761,40,21,0.525,0.619047619048,8,0.2,13,0.325
762,31,13,0.41935483871,0.692307692308,4,0.129032258065,9,0.290322580645
763,36,15,0.416666666667,0.866666666667,2,0.0555555555556,13,0.361111111111
764,31,13,0.41935483871,0.692307692308,4,0.129032258065,9,0.290322580645
765,39,19,0.487179487179,0.842105263158,3,0.0769230769231,16,0.410256410256
766,30,13,0.433333333333,0.769230769231,3,0.1,10,0.333333333333
767,29,14,0.48275862069,0.785714285714,3,0.103448275862,11,0.379310344828
768,35,20,0.571428571429,0.8,4,0.114285714286,16,0.457142857143
769,36,22,0.611111111111,0.681818181818,7,0.194444444444,15,0.416666666667
770,33,15,0.454545454545,0.6,6,0.181818181818,9,0.272727272727
771,26,14,0.538461538462,0.785714285714,3,0.115384615385,11,0.423076923077
772,32,18,0.5625,0.611111111111,7,0.21875,11,0.34375
773,33,22,0.666666666667,0.818181818182,4,0.121212121212,18,0.545454545455
774,30,19,0.633333333333,0.736842105263,5,0.166666666667,14,0.466666666667
775,33,19,0.575757575758,0.789473684211,4,0.121212121212,15,0.454545454545
776,42,23,0.547619047619,0.565217391304,10,0.238095238095,13,0.309523809524
777,33,19,0.575757575758,0.842105263158,3,0.0909090909091,16,0.484848484848
778,32,17,0.53125,0.764705882353,4,0.125,13,0.40625
779,33,19,0.575757575758,0.631578947368,7,0.212121212121,12,0.363636363636
780,40,21,0.525,0.666666666667,7,0.175,14,0.35
781,34,18,0.529411764706,0.666666666667,6,0.176470588235,12,0.352941176471
782,33,15,0.454545454545,0.666666666667,5,0.151515151515,10,0.30303030303
783,33,17,0.515151515152,0.411764705882,10,0.30303030303,7,0.212121212121
784,28,17,0.607142857143,0.882352941176,2,0.0714285714286,15,0.535714285714
785,30,21,0.7,0.809523809524,4,0.133333333333,17,0.566666666667
786,32,21,0.65625,0.714285714286,6,0.1875,15,0.46875
787,27,17,0.62962962963,0.882352941176,2,0.0740740740741,15,0.555555555556
788,38,21,0.552631578947,0.714285714286,6,0.157894736842,15,0.394736842105
789,26,14,0.538461538462,0.5,7,0.269230769231,7,0.269230769231
790,28,10,0.357142857143,0.8,2,0.0714285714286,8,0.285714285714
791,31,19,0.612903225806,0.631578947368,7,0.225806451613,12,0.387096774194
792,42,20,0.47619047619,0.65,7,0.166666666667,13,0.309523809524
793,35,15,0.428571428571,0.666666666667,5,0.142857142857,10,0.285714285714
794,25,15,0.6,0.666666666667,5,0.2,10,0.4
795,35,17,0.485714285714,0.647058823529,6,0.171428571429,11,0.314285714286
796,33,18,0.545454545455,0.944444444444,1,0.030303030303,17,0.515151515152
797,26,9,0.346153846154,0.444444444444,5,0.192307692308,4,0.153846153846
798,40,21,0.525,0.52380952381,10,0.25,11,0.275
799,27,20,0.740740740741,0.65,7,0.259259259259,13,0.481481481481
800,30,12,0.4,0.666666666667,4,0.133333333333,8,0.266666666667
801,23,15,0.652173913043,0.8,3,0.130434782609,12,0.521739130435
802,35,21,0.6,0.714285714286,6,0.171428571429,15,0.428571428571
803,28,15,0.535714285714,0.933333333333,1,0.0357142857143,14,0.5
804,34,20,0.588235294118,0.65,7,0.205882352941,13,0.382352941176
805,26,16,0.615384615385,0.4375,9,0.346153846154,7,0.269230769231
806,20,10,0.5,0.5,5,0.25,5,0.25
807,27,18,0.666666666667,0.888888888889,2,0.0740740740741,16,0.592592592593
808,36,16,0.444444444444,0.6875,5,0.138888888889,11,0.305555555556
809,28,12,0.428571428571,0.916666666667,1,0.0357142857143,11,0.392857142857
810,26,11,0.423076923077,0.818181818182,2,0.0769230769231,9,0.346153846154
811,20,15,0.75,1.0,0,0.0,15,0.75
812,26,12,0.461538461538,0.666666666667,4,0.153846153846,8,0.307692307692
813,30,19,0.633333333333,0.789473684211,4,0.133333333333,15,0.5
814,31,21,0.677419354839,0.809523809524,4,0.129032258065,17,0.548387096774
815,25,13,0.52,0.769230769231,3,0.12,10,0.4
816,30,17,0.566666666667,0.705882352941,5,0.166666666667,12,0.4
817,30,16,0.533333333333,0.6875,5,0.166666666667,11,0.366666666667
818,34,23,0.676470588235,0.695652173913,7,0.205882352941,16,0.470588235294
819,29,14,0.48275862069,0.571428571429,6,0.206896551724,8,0.275862068966
820,23,10,0.434782608696,0.4,6,0.260869565217,4,0.173913043478
821,29,17,0.586206896552,0.647058823529,6,0.206896551724,11,0.379310344828
822,30,18,0.6,0.722222222222,5,0.166666666667,13,0.433333333333
823,20,14,0.7,0.857142857143,2,0.1,12,0.6
824,20,12,0.6,0.916666666667,1,0.05,11,0.55
825,30,14,0.466666666667,0.571428571429,6,0.2,8,0.266666666667
826,26,19,0.730769230769,0.631578947368,7,0.269230769231,12,0.461538461538
827,25,11,0.44,0.727272727273,3,0.12,8,0.32
828,38,22,0.578947368421,0.772727272727,5,0.131578947368,17,0.447368421053
829,33,18,0.545454545455,0.722222222222,5,0.151515151515,13,0.393939393939
830,19,14,0.736842105263,0.928571428571,1,0.0526315789474,13,0.684210526316
831,22,11,0.5,0.636363636364,4,0.181818181818,7,0.318181818182
832,29,15,0.51724137931,0.666666666667,5,0.172413793103,10,0.344827586207
833,30,13,0.433333333333,0.615384615385,5,0.166666666667,8,0.266666666667
834,30,16,0.533333333333,0.6875,5,0.166666666667,11,0.366666666667
835,27,20,0.740740740741,0.7,6,0.222222222222,14,0.518518518519
836,26,14,0.538461538462,0.785714285714,3,0.115384615385,11,0.423076923077
837,20,13,0.65,0.692307692308,4,0.2,9,0.45
838,31,18,0.58064516129,0.611111111111,7,0.225806451613,11,0.354838709677
839,28,13,0.464285714286,0.846153846154,2,0.0714285714286,11,0.392857142857
840,19,11,0.578947368421,0.818181818182,2,0.105263157895,9,0.473684210526
841,31,19,0.612903225806,0.789473684211,4,0.129032258065,15,0.483870967742
842,25,14,0.56,0.857142857143,2,0.08,12,0.48
843,27,16,0.592592592593,0.5,8,0.296296296296,8,0.296296296296
844,29,18,0.620689655172,0.611111111111,7,0.241379310345,11,0.379310344828
845,21,15,0.714285714286,0.933333333333,1,0.047619047619,14,0.666666666667
846,24,11,0.458333333333,0.545454545455,5,0.208333333333,6,0.25
847,25,12,0.48,0.666666666667,4,0.16,8,0.32
848,29,14,0.48275862069,0.714285714286,4,0.137931034483,10,0.344827586207
849,17,7,0.411764705882,0.714285714286,2,0.117647058824,5,0.294117647059
850,29,11,0.379310344828,0.636363636364,4,0.137931034483,7,0.241379310345
851,27,14,0.518518518519,0.571428571429,6,0.222222222222,8,0.296296296296
852,22,10,0.454545454545,0.7,3,0.136363636364,7,0.318181818182
853,25,13,0.52,0.461538461538,7,0.28,6,0.24
854,24,15,0.625,0.666666666667,5,0.208333333333,10,0.416666666667
855,20,12,0.6,0.583333333333,5,0.25,7,0.35
856,31,18,0.58064516129,0.833333333333,3,0.0967741935484,15,0.483870967742
857,23,10,0.434782608696,0.9,1,0.0434782608696,9,0.391304347826
858,27,17,0.62962962963,0.529411764706,8,0.296296296296,9,0.333333333333
859,22,11,0.5,0.545454545455,5,0.227272727273,6,0.272727272727
860,24,17,0.708333333333,0.647058823529,6,0.25,11,0.458333333333
861,28,12,0.428571428571,0.75,3,0.107142857143,9,0.321428571429
862,25,14,0.56,0.857142857143,2,0.08,12,0.48
863,18,7,0.388888888889,0.714285714286,2,0.111111111111,5,0.277777777778
864,35,14,0.4,0.714285714286,4,0.114285714286,10,0.285714285714
865,32,19,0.59375,0.842105263158,3,0.09375,16,0.5
866,22,10,0.454545454545,0.9,1,0.0454545454545,9,0.409090909091
867,23,15,0.652173913043,0.933333333333,1,0.0434782608696,14,0.608695652174
868,22,8,0.363636363636,0.625,3,0.136363636364,5,0.227272727273
869,23,14,0.608695652174,0.642857142857,5,0.217391304348,9,0.391304347826
870,20,9,0.45,0.666666666667,3,0.15,6,0.3
871,21,13,0.619047619048,0.615384615385,5,0.238095238095,8,0.380952380952
872,21,13,0.619047619048,0.538461538462,6,0.285714285714,7,0.333333333333
873,21,13,0.619047619048,0.692307692308,4,0.190476190476,9,0.428571428571
874,18,5,0.277777777778,0.6,2,0.111111111111,3,0.166666666667
875,18,13,0.722222222222,0.692307692308,4,0.222222222222,9,0.5
876,22,13,0.590909090909,0.846153846154,2,0.0909090909091,11,0.5
877,26,14,0.538461538462,0.642857142857,5,0.192307692308,9,0.346153846154
878,26,14,0.538461538462,0.642857142857,5,0.192307692308,9,0.346153846154
879,24,14,0.583333333333,0.714285714286,4,0.166666666667,10,0.416666666667
880,23,12,0.521739130435,0.583333333333,5,0.217391304348,7,0.304347826087
881,26,11,0.423076923077,0.636363636364,4,0.153846153846,7,0.269230769231
882,22,12,0.545454545455,0.666666666667,4,0.181818181818,8,0.363636363636
883,30,10,0.333333333333,0.8,2,0.0666666666667,8,0.266666666667
884,23,12,0.521739130435,0.583333333333,5,0.217391304348,7,0.304347826087
885,27,18,0.666666666667,0.666666666667,6,0.222222222222,12,0.444444444444
886,20,10,0.5,0.6,4,0.2,6,0.3
887,18,10,0.555555555556,0.9,1,0.0555555555556,9,0.5
888,26,17,0.653846153846,0.705882352941,5,0.192307692308,12,0.461538461538
889,22,12,0.545454545455,0.833333333333,2,0.0909090909091,10,0.454545454545
890,18,9,0.5,0.666666666667,3,0.166666666667,6,0.333333333333
891,20,12,0.6,0.75,3,0.15,9,0.45
892,18,10,0.555555555556,0.9,1,0.0555555555556,9,0.5
893,27,19,0.703703703704,0.842105263158,3,0.111111111111,16,0.592592592593
894,20,8,0.4,0.75,2,0.1,6,0.3
895,15,5,0.333333333333,0.2,4,0.266666666667,1,0.0666666666667
896,25,10,0.4,0.6,4,0.16,6,0.24
897,20,13,0.65,0.923076923077,1,0.05,12,0.6
898,21,8,0.380952380952,0.75,2,0.0952380952381,6,0.285714285714
899,16,9,0.5625,0.555555555556,4,0.25,5,0.3125
900,20,15,0.75,0.4,9,0.45,6,0.3
901,23,12,0.521739130435,0.833333333333,2,0.0869565217391,10,0.434782608696
902,25,11,0.44,0.909090909091,1,0.04,10,0.4
903,16,5,0.3125,0.6,2,0.125,3,0.1875
904,27,17,0.62962962963,0.705882352941,5,0.185185185185,12,0.444444444444
905,22,12,0.545454545455,0.833333333333,2,0.0909090909091,10,0.454545454545
906,23,16,0.695652173913,0.6875,5,0.217391304348,11,0.478260869565
907,22,10,0.454545454545,0.8,2,0.0909090909091,8,0.363636363636
908,28,18,0.642857142857,0.833333333333,3,0.107142857143,15,0.535714285714
909,14,8,0.571428571429,0.5,4,0.285714285714,4,0.285714285714
910,22,7,0.318181818182,0.857142857143,1,0.0454545454545,6,0.272727272727
911,29,16,0.551724137931,0.6875,5,0.172413793103,11,0.379310344828
912,23,17,0.739130434783,0.823529411765,3,0.130434782609,14,0.608695652174
913,28,17,0.607142857143,0.764705882353,4,0.142857142857,13,0.464285714286
914,17,8,0.470588235294,0.875,1,0.0588235294118,7,0.411764705882
915,24,14,0.583333333333,0.714285714286,4,0.166666666667,10,0.416666666667
916,12,6,0.5,0.5,3,0.25,3,0.25
917,15,9,0.6,0.888888888889,1,0.0666666666667,8,0.533333333333
918,17,5,0.294117647059,0.6,2,0.117647058824,3,0.176470588235
919,14,7,0.5,0.714285714286,2,0.142857142857,5,0.357142857143
920,30,18,0.6,0.888888888889,2,0.0666666666667,16,0.533333333333
921,17,9,0.529411764706,0.666666666667,3,0.176470588235,6,0.352941176471
922,17,10,0.588235294118,0.5,5,0.294117647059,5,0.294117647059
923,14,6,0.428571428571,0.5,3,0.214285714286,3,0.214285714286
924,24,15,0.625,0.666666666667,5,0.208333333333,10,0.416666666667
925,14,8,0.571428571429,0.5,4,0.285714285714,4,0.285714285714
926,20,10,0.5,0.7,3,0.15,7,0.35
927,16,11,0.6875,0.454545454545,6,0.375,5,0.3125
928,18,8,0.444444444444,0.75,2,0.111111111111,6,0.333333333333
929,15,9,0.6,1.0,0,0.0,9,0.6
930,23,16,0.695652173913,1.0,0,0.0,16,0.695652173913
931,21,14,0.666666666667,0.571428571429,6,0.285714285714,8,0.380952380952
932,19,12,0.631578947368,0.916666666667,1,0.0526315789474,11,0.578947368421
933,18,12,0.666666666667,0.583333333333,5,0.277777777778,7,0.388888888889
934,22,12,0.545454545455,0.416666666667,7,0.318181818182,5,0.227272727273
935,12,6,0.5,0.5,3,0.25,3,0.25
936,20,16,0.8,0.8125,3,0.15,13,0.65
937,14,10,0.714285714286,0.8,2,0.142857142857,8,0.571428571429
938,22,15,0.681818181818,0.466666666667,8,0.363636363636,7,0.318181818182
939,14,5,0.357142857143,1.0,0,0.0,5,0.357142857143
940,17,9,0.529411764706,0.888888888889,1,0.0588235294118,8,0.470588235294
941,15,11,0.733333333333,0.909090909091,1,0.0666666666667,10,0.666666666667
942,13,6,0.461538461538,1.0,0,0.0,6,0.461538461538
943,13,6,0.461538461538,0.833333333333,1,0.0769230769231,5,0.384615384615
944,13,11,0.846153846154,0.727272727273,3,0.230769230769,8,0.615384615385
945,13,5,0.384615384615,0.8,1,0.0769230769231,4,0.307692307692
946,19,14,0.736842105263,0.928571428571,1,0.0526315789474,13,0.684210526316
947,20,11,0.55,0.727272727273,3,0.15,8,0.4
948,15,10,0.666666666667,0.6,4,0.266666666667,6,0.4
949,13,8,0.615384615385,0.625,3,0.230769230769,5,0.384615384615
950,12,6,0.5,0.5,3,0.25,3,0.25
951,16,7,0.4375,0.571428571429,3,0.1875,4,0.25
952,22,10,0.454545454545,0.5,5,0.227272727273,5,0.227272727273
953,17,10,0.588235294118,0.8,2,0.117647058824,8,0.470588235294
954,14,8,0.571428571429,0.875,1,0.0714285714286,7,0.5
955,19,9,0.473684210526,0.555555555556,4,0.210526315789,5,0.263157894737
956,21,13,0.619047619048,0.923076923077,1,0.047619047619,12,0.571428571429
957,12,6,0.5,0.333333333333,4,0.333333333333,2,0.166666666667
958,15,8,0.533333333333,0.75,2,0.133333333333,6,0.4
959,14,8,0.571428571429,0.875,1,0.0714285714286,7,0.5
960,18,7,0.388888888889,0.714285714286,2,0.111111111111,5,0.277777777778
961,16,8,0.5,0.75,2,0.125,6,0.375
962,13,8,0.615384615385,0.625,3,0.230769230769,5,0.384615384615
963,15,11,0.733333333333,0.818181818182,2,0.133333333333,9,0.6
964,20,6,0.3,1.0,0,0.0,6,0.3
965,16,9,0.5625,0.777777777778,2,0.125,7,0.4375
966,18,9,0.5,0.888888888889,1,0.0555555555556,8,0.444444444444
967,13,4,0.307692307692,0.75,1,0.0769230769231,3,0.230769230769
968,15,6,0.4,0.333333333333,4,0.266666666667,2,0.133333333333
969,19,9,0.473684210526,0.666666666667,3,0.157894736842,6,0.315789473684
970,20,10,0.5,0.9,1,0.05,9,0.45
971,23,11,0.478260869565,0.636363636364,4,0.173913043478,7,0.304347826087
972,17,12,0.705882352941,0.75,3,0.176470588235,9,0.529411764706
973,14,10,0.714285714286,0.6,4,0.285714285714,6,0.428571428571
974,17,9,0.529411764706,1.0,0,0.0,9,0.529411764706
975,15,4,0.266666666667,0.75,1,0.0666666666667,3,0.2
976,13,6,0.461538461538,1.0,0,0.0,6,0.461538461538
977,9,5,0.555555555556,0.6,2,0.222222222222,3,0.333333333333
978,12,4,0.333333333333,0.5,2,0.166666666667,2,0.166666666667
979,14,6,0.428571428571,0.833333333333,1,0.0714285714286,5,0.357142857143
980,12,7,0.583333333333,0.714285714286,2,0.166666666667,5,0.416666666667
981,11,6,0.545454545455,0.666666666667,2,0.181818181818,4,0.363636363636
982,10,6,0.6,0.666666666667,2,0.2,4,0.4
983,23,7,0.304347826087,0.714285714286,2,0.0869565217391,5,0.217391304348
984,14,6,0.428571428571,0.666666666667,2,0.142857142857,4,0.285714285714
985,8,5,0.625,1.0,0,0.0,5,0.625
986,21,11,0.52380952381,0.636363636364,4,0.190476190476,7,0.333333333333
987,22,7,0.318181818182,0.857142857143,1,0.0454545454545,6,0.272727272727
988,10,5,0.5,0.6,2,0.2,3,0.3
989,10,7,0.7,0.571428571429,3,0.3,4,0.4
990,18,10,0.555555555556,0.8,2,0.111111111111,8,0.444444444444
991,13,8,0.615384615385,0.625,3,0.230769230769,5,0.384615384615
992,12,5,0.416666666667,0.8,1,0.0833333333333,4,0.333333333333
993,16,8,0.5,0.75,2,0.125,6,0.375
994,14,10,0.714285714286,0.8,2,0.142857142857,8,0.571428571429
995,11,4,0.363636363636,0.75,1,0.0909090909091,3,0.272727272727
996,18,13,0.722222222222,0.692307692308,4,0.222222222222,9,0.5
997,11,5,0.454545454545,0.8,1,0.0909090909091,4,0.363636363636
998,19,9,0.473684210526,0.888888888889,1,0.0526315789474,8,0.421052631579
999,11,10,0.909090909091,0.9,1,0.0909090909091,9,0.818181818182
1000,19,7,0.368421052632,0.571428571429,3,0.157894736842,4,0.210526315789
1001,21,12,0.571428571429,0.666666666667,4,0.190476190476,8,0.380952380952
1002,11,7,0.636363636364,1.0,0,0.0,7,0.636363636364
1003,15,7,0.466666666667,0.714285714286,2,0.133333333333,5,0.333333333333
1004,10,5,0.5,0.8,1,0.1,4,0.4
1005,12,10,0.833333333333,1.0,0,0.0,10,0.833333333333
1006,13,11,0.846153846154,0.818181818182,2,0.153846153846,9,0.692307692308
1007,16,11,0.6875,0.636363636364,4,0.25,7,0.4375
1008,11,4,0.363636363636,0.75,1,0.0909090909091,3,0.272727272727
1009,16,8,0.5,0.75,2,0.125,6,0.375
1010,18,11,0.611111111111,0.909090909091,1,0.0555555555556,10,0.555555555556
1011,17,10,0.588235294118,0.8,2,0.117647058824,8,0.470588235294
1012,14,7,0.5,0.428571428571,4,0.285714285714,3,0.214285714286
1013,17,9,0.529411764706,0.666666666667,3,0.176470588235,6,0.352941176471
1014,19,12,0.631578947368,0.666666666667,4,0.210526315789,8,0.421052631579
1015,17,9,0.529411764706,0.555555555556,4,0.235294117647,5,0.294117647059
1016,11,9,0.818181818182,0.888888888889,1,0.0909090909091,8,0.727272727273
1017,14,9,0.642857142857,1.0,0,0.0,9,0.642857142857
1018,9,6,0.666666666667,0.666666666667,2,0.222222222222,4,0.444444444444
1019,12,8,0.666666666667,0.875,1,0.0833333333333,7,0.583333333333
1020,18,7,0.388888888889,0.714285714286,2,0.111111111111,5,0.277777777778
1021,11,6,0.545454545455,0.833333333333,1,0.0909090909091,5,0.454545454545
1022,13,6,0.461538461538,1.0,0,0.0,6,0.461538461538
1023,12,6,0.5,0.666666666667,2,0.166666666667,4,0.333333333333
1024,13,10,0.769230769231,0.9,1,0.0769230769231,9,0.692307692308
1025,15,7,0.466666666667,0.857142857143,1,0.0666666666667,6,0.4
1026,15,10,0.666666666667,0.7,3,0.2,7,0.466666666667
1027,17,10,0.588235294118,0.5,5,0.294117647059,5,0.294117647059
1028,13,7,0.538461538462,0.714285714286,2,0.153846153846,5,0.384615384615
1029,13,9,0.692307692308,0.777777777778,2,0.153846153846,7,0.538461538462
1030,17,14,0.823529411765,0.571428571429,6,0.352941176471,8,0.470588235294
1031,14,6,0.428571428571,0.5,3,0.214285714286,3,0.214285714286
1032,11,7,0.636363636364,0.857142857143,1,0.0909090909091,6,0.545454545455
1033,14,8,0.571428571429,0.75,2,0.142857142857,6,0.428571428571
1034,15,10,0.666666666667,1.0,0,0.0,10,0.666666666667
1035,13,7,0.538461538462,0.857142857143,1,0.0769230769231,6,0.461538461538
1036,12,8,0.666666666667,0.625,3,0.25,5,0.416666666667
1037,11,6,0.545454545455,0.666666666667,2,0.181818181818,4,0.363636363636
1038,19,10,0.526315789474,0.4,6,0.315789473684,4,0.210526315789
1039,15,6,0.4,0.5,3,0.2,3,0.2
1040,13,7,0.538461538462,0.857142857143,1,0.0769230769231,6,0.461538461538
1041,13,7,0.538461538462,0.714285714286,2,0.153846153846,5,0.384615384615
1042,14,6,0.428571428571,1.0,0,0.0,6,0.428571428571
1043,7,4,0.571428571429,0.75,1,0.142857142857,3,0.428571428571
1044,11,5,0.454545454545,0.8,1,0.0909090909091,4,0.363636363636
1045,13,10,0.769230769231,0.8,2,0.153846153846,8,0.615384615385
1046,14,6,0.428571428571,0.666666666667,2,0.142857142857,4,0.285714285714
1047,9,6,0.666666666667,0.5,3,0.333333333333,3,0.333333333333
1048,14,8,0.571428571429,0.75,2,0.142857142857,6,0.428571428571
1049,16,7,0.4375,0.714285714286,2,0.125,5,0.3125
1050,24,14,0.583333333333,0.714285714286,4,0.166666666667,10,0.416666666667
1051,16,10,0.625,0.6,4,0.25,6,0.375
1052,16,9,0.5625,1.0,0,0.0,9,0.5625
1053,12,7,0.583333333333,0.857142857143,1,0.0833333333333,6,0.5
1054,6,4,0.666666666667,0.75,1,0.166666666667,3,0.5
1055,8,3,0.375,1.0,0,0.0,3,0.375
1056,16,10,0.625,0.9,1,0.0625,9,0.5625
1057,18,8,0.444444444444,0.75,2,0.111111111111,6,0.333333333333
1058,7,1,0.142857142857,1.0,0,0.0,1,0.142857142857
1059,10,4,0.4,0.75,1,0.1,3,0.3
1060,17,13,0.764705882353,0.615384615385,5,0.294117647059,8,0.470588235294
1061,11,6,0.545454545455,0.833333333333,1,0.0909090909091,5,0.454545454545
1062,10,4,0.4,0.5,2,0.2,2,0.2
1063,6,3,0.5,1.0,0,0.0,3,0.5
1064,13,9,0.692307692308,0.666666666667,3,0.230769230769,6,0.461538461538
1065,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1066,14,10,0.714285714286,0.4,6,0.428571428571,4,0.285714285714
1067,12,5,0.416666666667,0.6,2,0.166666666667,3,0.25
1068,12,4,0.333333333333,1.0,0,0.0,4,0.333333333333
1069,10,5,0.5,1.0,0,0.0,5,0.5
1070,12,7,0.583333333333,0.714285714286,2,0.166666666667,5,0.416666666667
1071,10,6,0.6,0.666666666667,2,0.2,4,0.4
1072,6,5,0.833333333333,0.4,3,0.5,2,0.333333333333
1073,9,8,0.888888888889,0.75,2,0.222222222222,6,0.666666666667
1074,15,11,0.733333333333,0.818181818182,2,0.133333333333,9,0.6
1075,9,5,0.555555555556,1.0,0,0.0,5,0.555555555556
1076,16,9,0.5625,0.666666666667,3,0.1875,6,0.375
1077,8,7,0.875,0.714285714286,2,0.25,5,0.625
1078,13,7,0.538461538462,0.714285714286,2,0.153846153846,5,0.384615384615
1079,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1080,10,5,0.5,0.4,3,0.3,2,0.2
1081,9,6,0.666666666667,0.666666666667,2,0.222222222222,4,0.444444444444
1082,8,6,0.75,0.833333333333,1,0.125,5,0.625
1083,8,5,0.625,0.4,3,0.375,2,0.25
1084,9,4,0.444444444444,0.75,1,0.111111111111,3,0.333333333333
1085,12,7,0.583333333333,0.714285714286,2,0.166666666667,5,0.416666666667
1086,9,6,0.666666666667,0.666666666667,2,0.222222222222,4,0.444444444444
1087,19,9,0.473684210526,0.777777777778,2,0.105263157895,7,0.368421052632
1088,8,7,0.875,0.714285714286,2,0.25,5,0.625
1089,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1090,11,5,0.454545454545,0.8,1,0.0909090909091,4,0.363636363636
1091,10,5,0.5,0.8,1,0.1,4,0.4
1092,11,5,0.454545454545,0.6,2,0.181818181818,3,0.272727272727
1093,8,4,0.5,0.5,2,0.25,2,0.25
1094,5,2,0.4,0.0,2,0.4,0,0.0
1095,11,5,0.454545454545,0.6,2,0.181818181818,3,0.272727272727
1096,8,3,0.375,0.666666666667,1,0.125,2,0.25
1097,10,5,0.5,0.8,1,0.1,4,0.4
1098,10,8,0.8,0.75,2,0.2,6,0.6
1099,10,7,0.7,0.857142857143,1,0.1,6,0.6
1100,10,6,0.6,1.0,0,0.0,6,0.6
1101,14,5,0.357142857143,0.4,3,0.214285714286,2,0.142857142857
1102,12,10,0.833333333333,0.9,1,0.0833333333333,9,0.75
1103,11,6,0.545454545455,0.833333333333,1,0.0909090909091,5,0.454545454545
1104,5,2,0.4,1.0,0,0.0,2,0.4
1105,8,1,0.125,1.0,0,0.0,1,0.125
1106,12,9,0.75,0.777777777778,2,0.166666666667,7,0.583333333333
1107,13,9,0.692307692308,0.777777777778,2,0.153846153846,7,0.538461538462
1108,14,7,0.5,0.714285714286,2,0.142857142857,5,0.357142857143
1109,4,2,0.5,1.0,0,0.0,2,0.5
1110,9,5,0.555555555556,0.8,1,0.111111111111,4,0.444444444444
1111,8,3,0.375,0.666666666667,1,0.125,2,0.25
1112,11,6,0.545454545455,0.666666666667,2,0.181818181818,4,0.363636363636
1113,8,5,0.625,0.6,2,0.25,3,0.375
1114,12,9,0.75,0.333333333333,6,0.5,3,0.25
1115,12,6,0.5,0.5,3,0.25,3,0.25
1116,7,3,0.428571428571,1.0,0,0.0,3,0.428571428571
1117,12,8,0.666666666667,0.75,2,0.166666666667,6,0.5
1118,18,10,0.555555555556,0.9,1,0.0555555555556,9,0.5
1119,5,3,0.6,0.666666666667,1,0.2,2,0.4
1120,14,11,0.785714285714,0.818181818182,2,0.142857142857,9,0.642857142857
1121,7,4,0.571428571429,0.5,2,0.285714285714,2,0.285714285714
1122,10,6,0.6,0.833333333333,1,0.1,5,0.5
1123,9,3,0.333333333333,0.666666666667,1,0.111111111111,2,0.222222222222
1124,10,5,0.5,0.6,2,0.2,3,0.3
1125,14,11,0.785714285714,0.818181818182,2,0.142857142857,9,0.642857142857
1126,6,4,0.666666666667,0.5,2,0.333333333333,2,0.333333333333
1127,9,4,0.444444444444,1.0,0,0.0,4,0.444444444444
1128,7,2,0.285714285714,1.0,0,0.0,2,0.285714285714
1129,7,5,0.714285714286,0.4,3,0.428571428571,2,0.285714285714
1130,7,3,0.428571428571,1.0,0,0.0,3,0.428571428571
1131,9,6,0.666666666667,0.833333333333,1,0.111111111111,5,0.555555555556
